text,ratings.overall
"['got', 'home', 'loved', 'everything', 'great', 'staff', 'accomodations', 'location', 'make', 'regular', 'trip']",5.0
"['excellent', 'hotel', ' ', 'friendly', 'helpful', 'staff', ' ', 'beautiful', 'room', ' ', 'especially', 'bathroom']",5.0
"['club', 'room', 'wonderful', 'armosphere', 'miguel', 'mosino', 'best']",5.0
"['hotel', 'staff', 'amazing', 'give', '5', 'star', 'would', 'recommend', 'anyone', 'everyone']",5.0
"['customer', 'service', 'bad', 'city', 'plenty', 'great', 'hotel']",2.0
"['hotel', 'clean', 'friendly', 'staff', 'nice', 'lobby', 'area', 'great', 'location']",5.0
"['terrific', 'hotel', 'great', 'service', 'got', 'great', 'weekend', 'weekend', 'rate', 'great', 'location']",5.0
"['good', 'stay', 'st', 'gregory', 'hotel', ' ', 'suite', 'would', 'highly', 'recommend', 'anyone', 'visiting', 'washington', 'dc']",4.0
"['highly', 'recommend', 'hotel', 'beautiful', 'downtown', 'dc', 'location', 'service', 'top', 'notch']",5.0
"['staff', 'incoherent', 'best', 'set', 'tone', 'would', 'terrible', 'weekend', 'overpriced', 'poorly', 'run', 'impostor', '4', 'star', 'hotel']",1.0
"['nice', 'staff', 'clean', 'spacious', 'room', 'good', 'bar', 'restaurant', 'solid', 'location', 'great', 'allaround', 'value', 'dc', 'stay']",4.0
"['strategic', 'position', 'comfortable', 'hotel', 'perhaps', 'time', 'change', 'furniture', 'inside', 'including', 'room']",3.0
"['great', 'location', 'coming', 'dc', 'easy', 'access', 'everything', 'would', 'like', 'see', 'staff', 'food', 'room', 'really', 'good']",5.0
"['stayed', 'short', 'business', 'trip', 'good', 'staff', 'location']",5.0
"['friendly', 'staff', 'clean', 'room', 'great', 'view', 'city', 'great', 'location']",5.0
"['great', 'location', 'walking', 'distance', 'free', 'museum', 'room', 'clean', 'nice']",4.0
"['wife', 'stay', '6', 'time', 'year', 'faboulous', 'hotel', 'service', 'prob', 'love', 'workout', 'early', 'fittness', 'center', 'mess', 'early']",4.0
"['love', 'staying', 'marriott', 'convenient', 'smithsonian', 'mall', 'metro', 'good', 'food', 'restaurant', 'comfortable', 'bed', 'clean', 'room']",5.0
"['great', 'location', 'see', 'dc', 'mcm', 'perfect', 'hotel', 'nice', 'room', 'snug', 'price', 'reasonable']",4.0
"['perfect', 'spot', 'sister', 'weekend', 'view', 'washington', 'monument', 'night', 'awesome', 'expensive', 'worth', 'splurge', 'definitely', 'return']",5.0
"['got', 'breakfast', 'loved', 'take', 'nice', 'buffet', 'order', 'menu', 'could', 'pas', 'tacky', 'food', 'court', 'museum']",5.0
"['hotel', 'located', 'block', 'white', 'house', '4', 'block', 'monument', 'average', 'hotel', 'friendly', 'staff', 'clean']",4.0
"['location', 'excellent', 'room', 'little', 'small', ' ', 'bathroom', 'concierge', 'helpful']",4.0
"['good', 'location', 'close', 'museum', 'easy', 'walk', 'sight']",5.0
"['love', 'hotelreally', 'nicei', 'stayed', 'couple', 'time', 'nowreally', 'good', 'customer', 'service']",4.0
"['nice', 'marriott', 'fantastic', 'location', 'still', 'marriott', 'way', 'expensive', 'even', 'regular', 'room']",3.0
"['tiring', 'day', 'sightseeing', 'ordered', 'room', 'service', 'every', 'night', 'food', 'wonderful', 'service', 'fast', 'friendly']",5.0
"['always', 'hotel', 'serf', 'positive', 'experience', 'comfortable', 'helpful', 'staff', 'beautiful', 'surroundings', 'recommended', 'business', 'travel']",4.0
"['marriot', 'okay', 'decent', 'room', 'nice', 'lobby', '3', 'block', 'white', 'house', '\n', 'expensive', 'parking', 'food', 'restaurant', 'lobby', 'average']",4.0
"['travelled', 'dc', 'business', 'hotel', 'centrally', 'located', 'great', 'staff', 'good', 'bar', 'comfortable', 'room']",5.0
"['beautiful', 'hotel', 'close', 'white', 'house', 'great', 'thing', 'see', 'nation', 'capital']",5.0
"['wonderful', 'hotel', 'close', 'attraction', 'close', 'white', 'house']",5.0
"['clean', 'room', 'great', 'food', 'wonderful', 'people', 'else', 'could', 'want']",5.0
"['stayed', 'business', 'impressed', 'full', 'living', 'area', 'seperate', 'room', 'bedroom', ' ', 'free', 'breakfast', 'convenient', 'shop', 'metro']",4.0
"['nice', 'hotel', 'dcnext', 'everything', 'one', 'would', 'needvery', 'quiet', 'midnight', 'dc', 'proper']",5.0
"['great', 'transport', 'link', 'great', 'breakfast', 'good', 'suite', 'would', 'return']",4.0
"['excellent', 'service', 'comfortable', 'room', 'free', 'continental', 'breakfast', 'excellent', 'location', 'metro', 'stop', 'right', 'hotel']",5.0
"['great', 'hotel', 'wonderful', 'spacious', 'room', 'awesome', 'breakfast', 'connected', 'subway', 'station']",5.0
"['know', 'make', 'reservation', 'park', 'car', 'garagebesides', 'everything', 'perfectwe', 'really', 'enjoyed', 'hotel']",5.0
"['nice', 'cozy', 'hotel', 'well', 'located', 'nice', 'staff', 'room', 'confortable', 'could', 'bigger', 'good', 'place', 'experience', 'dc']",4.0
"['lovely', 'place', 'stay', 'room', 'small', 'comfortablelots', 'charm', 'courteous', 'staff', 'quiet', 'end', 'busy', 'day', 'highly', 'recommended']",4.0
"['beautifully', 'appointed', 'welcoming', 'friendly', 'staff', 'great', 'location', 'easy', 'access', 'cab', 'metro', 'dupont', 'circle', 'adam', 'morgan']",5.0
"['normandy', 'small', 'comfortable', 'hotel', 'reminded', 'u', 'hotel', 'europe', 'small', 'room', 'decorated', 'nicely', 'friendly', 'staff', 'would', 'recommend']",4.0
"['stay', 'amazing', 'service', 'great', 'room', 'nice', 'staff', 'excellent']",5.0
"['excellant', 'friendly', 'every', 'way', 'woul', 'stay', 'would', 'highly', 'recommend']",5.0
"['lovely', 'hotel', 'great', 'service', 'restaurant', 'would', 'highly', 'recommend', 'hotel']",5.0
"['wonderful', 'experience', 'great', 'service', 'perfect', 'location']",5.0
"['pleasant', 'hotel', 'friendly', 'staff', 'price', 'pay', 'reflective', 'service', 'would', 'stay']",4.0
"['completed', 'weekend', 'stay', 'fairfax', 'clean', 'room', 'good', 'location', 'near', 'dupont', 'great', 'service', 'manager', 'kent', 'thanks']",5.0
"['liked', 'hotel', 'much', 'room', 'clean', 'nice', 'staff', 'could', 'nt', 'efficient']",4.0
"['good', 'facility', 'lodging', 'highly', 'attentive', 'professional', 'staff', 'good', 'value']",4.0
"['staff', 'accomodating', 'room', 'spacious', 'clean']",5.0
"['lovely', 'place', 'stay', 'washington', 'dc', 'clean', 'charming', 'lot', 'character', 'friendly', 'staff', 'great', 'location']",4.0
"['family', 'six', 'treated', 'like', 'royalty', 'beautiful', 'room', 'excellent', 'service']",5.0
"['100', 'customer', 'service', 'perfect', 'location', 'near', 'metro', 'restaurant', 'etc', 'nice', 'comfortable', 'room', 'felt', 'like', 'queen', 'really', 'worth']",5.0
"['staff', 'went', 'way', 'make', 'stay', 'enjoyable', 'hotel', 'beautiful', 'location', 'ideal', 'traveling', 'around', 'washington', 'dc']",5.0
"['staff', 'excellent', 'hotel', 'close', 'everything']",4.0
"['beautiful', 'hotel', 'excellent', 'service', 'clean', 'safe', 'nothing', 'else', 'say', 'wonderful', 'place', 'stay']",5.0
"['nice', 'hotel', 'well', 'located', 'friendly', 'staff', 'stayed', 'one', 'night', 'loved', 'hotel']",5.0
"['event', 'reagan', 'building', 'found', 'place', 'great', 'rate', 'staff', 'friendly', 'would', 'stay']",4.0
"['everything', 'work', 'staff', 'first', 'class', 'top', 'bottom']",5.0
"['superior', 'rehab', 'historic', 'bank', 'building', 'microbrew', 'pub', 'lobby', 'great', 'food', 'affordable', 'price']",5.0
"['location', 'excellent', 'impressive', 'great', 'friendly', 'staff', 'recommend', '100']",5.0
"['helpful', 'staff', 'clean', 'well', 'maintained', 'everything', 'marriott', 'nothing', 'really', 'remember', 'safe', 'dull', 'bet']",4.0
"['hotel', 'good', 'location', 'staff', 'make', 'top', 'quality', 'concierge', 'sean', 'extremely', 'knowledgeable', 'helpful']",5.0
"['1', 'night', 'stay', 'great', 'starbucks', 'across', 'street', 'macys', 'plus']",4.0
"['next', 'metro', 'block', 'lot', 'thing', 'got', 'good', 'price', 'orbitz', 'stay', 'specially', 'get', 'price']",5.0
"['terribly', 'expensive', 'like', 'every', 'dc', 'hotel', 'least', 'location', 'good', 'dining', 'bar', 'surprisingly', 'excellent']",4.0
"['valet', 'parking', 'drop', 'curbside', 'lot', 'room', 'doorman', 'valet', 'staff', 'friendly', 'efficient']",4.0
"['great', 'dc', 'location', 'fine', 'hotelconference', 'center', '\n', 'great', 'meeting', 'service', 'nice', 'guest', 'room']",4.0
"['someone', 'next', 'door', 'across', 'hall', 'shuts', 'door', 'loud', 'wake', 'hear', 'noisy', 'neighbor', 'great', 'service', 'location']",4.0
"['hotel', 'peaceful', 'front', 'desk', 'pleasant', 'activity', 'plentiful']",5.0
"['excellent', 'hotel', 'location', 'sightseeing', 'excellent', 'service', 'would', 'recommend']",5.0
"['stay', 'conference', 'location', 'dine', 'elsewhere']",3.0
"['great', 'location', 'business', ' ', 'step', 'metro', 'stop', 'room', 'clean', 'comfortable']",5.0
"['simple', 'room', 'great', 'location', 'next', 'time', 'ill', 'stay', 'kimpton', 'bad', 'hotel']",3.0
"['hotel', 'needed', 'everyday', 'cleaning', 'room', 'small', 'restaurant', 'terrible', 'hair', 'food', 'eating', 'breakfast']",3.0
"['great', 'location', 'right', 'capitol', 'hill', 'union', 'station', 'room', 'nice', 'service', 'front', 'desk', 'parking', 'valet', 'one']",5.0
"['great', 'location', 'downtown', '\n', 'fine', 'service', 'superb', 'ameneties']",5.0
"['great', 'location', 'business', 'pleasure', 'travel', 'helpful', 'staff', 'clean', 'room', 'watch', 'special', 'get', 'best', 'rate']",4.0
"['great', 'location', 'near', 'union', 'station', 'sight', 'great', 'view', 'could', 'see', 'congress', 'room', 'great', 'service', 'staff', 'always', 'happy', 'help']",5.0
"['wonderful', 'hotel', 'many', 'great', 'place', 'surrounding', 'location', 'alsoi', 'recommend', 'dining', 'legal', 'seafood', 'great', 'city', 'around']",5.0
"['clean', 'perfect', 'location', 'etc', 'everything', 'look', 'hotel', 'holiday']",4.0
"['great', 'location', 'service', 'rate', 'complaint']",5.0
"['service', 'poor', 'hotel', ' ', 'lobby', 'asthetic']",4.0
"['parlor', 'room', 'spacious', 'well', 'appointed', 'one', 'spectacular', 'view', 'capital', 'dome', 'great', 'visit']",5.0
"['great', 'hotel', 'cost', 'good', 'location']",4.0
"['happy', 'hotel', '\n', 'great', 'location', '\n', 'beautiful', 'lobby', '\n', 'nice', 'room', '\n', 'even', 'good', 'laundry', 'facility']",5.0
"['great', 'hotel', ' ', 'decent', 'rate', 'spacious', 'clean', 'room', 'hotel', 'located', 'within', 'walking', 'distance', 'union', 'station']",5.0
"['great', 'location', 'room', 'excellent', 'staff', 'exceptionally', 'helpful', 'friendly', 'really', 'perfect', 'place', 'stay', 'dc']",5.0
"['loved', 'one', 'washington', 'circle', ' ', 'great', 'location', 'great', 'place', 'stay', 'dc']",5.0
"['definitely', 'stay', 'staff', 'helpful', 'courteous', 'room', 'spacious', 'clean', 'located', 'close', 'metro', 'helpful']",5.0
"['lost', 'reservation', 'manager', 'rude', 'also']",2.0
"['good', 'size', 'room', 'kitchenette', 'plus', 'surrounding', 'area', 'several', 'excellent', 'restaurant', 'walking', 'distance', 'metro', 'close']",4.0
"['20minutes', 'walk', 'white', 'house', '5', 'minute', 'blue', 'line', 'metro', 'station']",4.0
"['solid', 'hotel', 'reasonable', 'rate', 'bed', 'good', 'room', 'spacious', 'quite', 'full', 'suite', 'close']",4.0
"['hotel', 'located', '1', 'block', 'metro', 'stop', '15', 'minute', 'walk', 'white', 'house', 'good', 'lcoation', 'clean', 'quiet', 'would', 'stay']",5.0
"['loved', 'staff', 'great', 'service', '\n', 'free', 'business', 'center', 'pool', 'wonderful', 'every', 'night', 'long', 'walk', 'week']",5.0
"['enjoyable', '3', 'night', 'hotel', 'good', 'breakfast', 'staff', 'helpful', 'able', 'walk', 'sight', 'highly', 'recommend']",5.0
"['room', 'clean', 'bed', 'pillow', 'comfortable', 'bathroom', 'clean', 'breakfast', 'nice', '\n', 'valet', 'parking', 'expensive']",4.0
"['staff', 'welcoming', 'stay', 'breakfast', 'great', 'along', 'room', 'service']",4.0
"['great', 'location', 'near', 'chinatown', 'subway', 'also', 'walk', 'white', 'house', 'mall', 'good', 'choice', 'breakfast', 'yogourt', 'fruit']",3.0
"['good', 'location', 'walking', 'distance', 'chinatown', 'subway', 'friendly', 'staff', 'good', 'security']",5.0
"['definitely', 'great', 'hotel', 'staff', 'nice', 'everyone', 'clean', 'new', 'minute', 'metro']",5.0
"['clean', 'comfortable', 'great', 'service', ' ', 'waffle', 'breakfast', 'time', 'tasted', 'great']",5.0
"['staff', 'excellent', 'helpful', 'professional', 'would', 'stay']",4.0
"['service', 'great', 'everybody', 'really', 'friendly', 'seriously', 'room', 'stayed', 'dirty', 'location', 'great', 'lot', 'stuff', 'near']",4.0
"['stay', 'good', 'parking', 'expensive', 'resturants', 'onsite', 'overall', 'would', 'go', 'back', 'hotel', 'due', 'location']",4.0
"['well', 'managed', 'hotel', 'expensive', 'great', 'staff', 'great', 'neighborhood', 'outstanding', 'restaurant', 'nearby']",5.0
"['close', 'metro', 'resturaunts', 'gallery', 'comfy', 'bed', 'friendly', 'helpful', 'staff', 'nice', 'breakfast', 'buffet', 'would', 'definately', 'stay']",4.0
"['well', 'appointed', 'room', 'great', 'view', 'thomas', 'circle', 'convenient', 'location', 'pleasant', 'helpful', 'staff']",5.0
"['stayed', 'one', 'night', 'could', 'happier', 'location', 'good', 'staff', 'excellent']",5.0
"['wonderful', 'friendly', 'staff', 'large', 'clean', 'room', 'nice', 'neighborhood']",5.0
"['great', 'weekend', 'bargain', 'close', 'white', 'house', 'attraction', 'staff', 'friendly', 'helpful']",5.0
"['great', 'walking', 'distance', 'capital', 'stay', 'family', 'great', 'size', 'room']",5.0
"['stayed', 'capital', 'hill', 'suite', 'mom', 'october', 'service', 'excellent', 'accomodations', 'nice', 'breakfast', 'delicious']",4.0
"['made', 'arrangement', 'small', 'group', 'seasoned', 'traveler', 'tough', 'crowd', 'pleased', 'room', 'location', 'especially', 'service']",5.0
"['great', 'locationclose', 'metro', 'walking', 'distance', 'good', 'restaurant']",5.0
"['stayed', '5', 'night', 'room', 'clean', 'staff', 'friendly', 'great', 'location', 'close', 'capitol', 'one', 'block', 'metro']",4.0
"['love', 'capitol', 'hill', 'suite', 'stayed', 'many', 'time', 'always', 'first', 'choice', 'traveling', 'dc']",5.0
"['excellent', 'location', 'excellent', 'staff', 'room', 'ae', 'spacious', 'well', 'maintained', 'clean']",5.0
"['5', 'minute', 'meto', ' ', 'safe', 'areacannot', 'wait', 'return', 'next', 'year', 'stay']",4.0
"['staff', 'excellent', 'room', 'fabulous', 'location', 'ca', 'nt', 'beat', 'thank', 'wonderful', 'time', 'staff']",5.0
"['stayed', 'two', 'day', 'business', 'meeting', 'came', 'colleague', '\n', 'hotel', 'good', 'food', 'tasty']",4.0
"['capitol', 'hill', 'location', 'convenient', 'every', 'way', 'friendly', 'helpful', 'staff', 'would', 'recommend', 'anyone']",4.0
"['loved', 'location', 'hotel', 'pleased', 'feeling', '\n', 'quietness', 'clean']",5.0
"['staff', 'great', 'helpful', 'easy', 'work', 'group', 'really', 'felt', 'welcome']",5.0
"['room', 'great', 'cleanliness', 'amenity', 'staff', 'even', 'better']",5.0
"['great', 'location', 'accomodations', 'perfect', 'visiting', 'capitol', 'hill', 'everything', 'within', 'walking', 'distance']",5.0
"['hotel', 'located', 'one', 'block', 'capitol', 'metrothey', 'free', 'breakfast', 'huge', 'roomswe', 'great', 'stay']",5.0
"['hotel', 'wonderful', 'one', 'block', 'capitol', 'staff', 'friendly', 'helpful']",5.0
"['412', 'block', 'white', 'house', 'cv', 'open', '24', 'hour', 'next', 'door', 'huge', 'room', 'full', 'kitchen', 'good', 'location', 'best', 'value', 'money']",4.0
"['found', 'hotel', 'well', 'priced', 'pretty', 'good', 'location', 'close', 'white', 'house', 'breakfast', 'extensive', 'good', 'value']",4.0
"['great', 'service', 'spacious', 'clean', 'room', 'close', 'dc', 'attraction', ' ', 'transportation']",5.0
"['spacious', 'lounge', 'kitchengreat', 'experiencestaff', 'polite', 'helpfulgood', 'breakfast']",4.0
"['helpful', 'staff', 'close', 'everything', 'good', 'breakfast', 'afternoon', 'snack']",4.0
"['room', 'faced', 'street', 'extremely', 'noisy', 'night', 'could', 'hear', 'motor', 'loading', 'truck', '2']",1.0
"['lovely', 'hotel', 'spacious', 'room', 'staff', 'helpfull', 'friendly', '\n', 'recommend', 'hotel']",4.0
"['room', 'large', 'comfortable', 'side', 'hotel', 'bed', 'soft']",5.0
"['clean', 'relatively', 'spacious', 'quiet', 'great', 'location', '2', 'block', 'foggy', 'bottom', 'metro', 'staff', 'friendly']",4.0
"['clean', 'room', 'good', 'location', 'close', 'metro', 'station', 'friendly', 'staff']",4.0
"['stayed', '2', 'night', 'staff', 'accomodating', 'courteous', 'impressed', 'service', 'room', 'keep', 'good', 'work']",5.0
"['really', 'enjoyed', 'stay', 'would', 'definitely', 'recommend', 'anyone', 'looking', 'quality', 'hotel', 'reasonable', 'price', 'dc']",5.0
"['wife', 'travel', 'washington', 'dc', 'often', 'makeing', 'stay', 'george', 'washington', 'universty', 'min', 'george', 'town']",5.0
"['cute', 'foggy', 'bottom', 'neighborhood', 'le', '5', 'minute', 'walk', 'metro', '15', 'minute', 'walk', 'lincoln', 'memorial', 'georgetown', 'waterfront', 'clean', 'room']",4.0
"['clean', 'friendly', 'great', 'location', 'centre', 'chinatown', 'near', 'major', 'metro', 'station', 'staff', 'really', 'helpful', 'time', 'great', 'value']",5.0
"['really', 'nice', 'place', 'stay', 'dc', ' ', 'two', 'block', 'gallery', 'placechinatown', 'metro', 'station', ' ', 'clean', 'quiet', ' ', '100', 'recommendation']",5.0
"['room', 'newly', 'remodeled', 'quiet', 'breakfast', 'great', '\n', 'neighborhood', 'east', 'side', 'verison', 'sketchy']",3.0
"['roof', 'top', 'pool', 'bar', 'great', 'jay', 'bar', 'gave', 'excellent', 'recommendation', 'friendly', 'great', 'service']",5.0
"['comfortable', 'nice', 'location', 'wish', 'included', 'breakfast', 'pakages']",3.0
"['loved', 'stay', 'bed', 'wonderful', 'wish', 'one', 'home', 'front', 'desk', 'staff', 'courteous', 'professional', 'easy', 'check', 'easy', 'check']",4.0
"['picked', 'one', 'location', 'needed', 'close', 'union', 'station', 'rooftop', 'pool', 'great', 'room', 'small', 'nice', 'modern']",4.0
"['stay', 'liaison', 'every', 'year', 'husband', 'conference', 'washington', 'dc', ' ', 'love', '\n', 'exceptional', 'service', 'clean', 'clean', 'clean']",5.0
"['reception', 'staff', 'friendly', 'warm', '\n', 'special', 'mention', 'hichem']",4.0
"['friendly', 'service', 'great', 'atmosphere', 'hotel']",4.0
"['3', 'block', 'capitol', 'nice', 'hotel', 'good', 'restaurant', 'expensive', 'even', 'dc', 'standard']",5.0
"['excellent', 'hotel', 'great', 'location', 'attraction', 'walking', 'distance']",5.0
"['hotel', 'beautiful', 'clean', 'staff', 'friendly', 'loved', 'room', 'definitely', 'want', 'return', 'never', 'relaxed']",5.0
"['stayed', 'jan', '2012', 'wad', 'great', 'location', 'price', 'clean', 'good', 'choice', 'want', 'discover', 'dc']",5.0
"['excellent', 'hotel', 'friendly', 'staff', '2min', 'walk', 'union', 'station', 'definitely', 'stay', 'liaision']",5.0
"['stayed', 'one', 'night', 'way', 'international', 'trip', ' ', 'great', 'easy', 'location', 'walk', 'around', 'mall', 'room', 'large', 'comfortable']",5.0
"['great', 'place', 'stay', 'near', 'columbus', 'circleunion', 'station', 'nice', 'room', 'size', 'reasonable', 'dc', 'ill', 'stay']",5.0
"['comfortable', 'bed', 'delicious', 'food', 'hip', 'atmosphere', 'personal', 'touch']",5.0
"['excellent', 'hotel', 'comfortable', 'clean', 'hotwire', 'price', '100', 'complaint']",5.0
"['hotel', 'clean', 'well', 'run', 'room', 'comfortable', 'spacious']",5.0
"['lovely', 'hotel', 'staff', 'top', 'notch', 'bed', 'wonderful', 'location', 'superb']",5.0
"['everything', 'easy', 'use', 'access', 'left', 'wanting', 'nothing']",5.0
"['great', 'hotel', 'price', ' ', 'definetly', 'would', 'recomend', ' ', 'look', 'forward', 'returning']",3.0
"['service', 'venue', 'excellent', 'highly', 'recommended', 'one', 'could', 'beat', 'location']",5.0
"['good', 'location', 'u', 'coming', 'nyc', 'train', 'day', 'stay', 'hotel', 'comfy', 'service', 'good']",4.0
"['picky', 'mother', '3', 'child', 'thrilled', 'spend', '2', 'night', 'impeccably', 'clean', 'room', 'able', 'relax', 'enjoy', 'trip', 'thank']",5.0
"['stayed', 'one', 'night', 'june', 'new', 'nice', 'place', 'booking', 'ran', 'snafu', 'front', 'desk', 'bit', 'underwhelming']",3.0
"['wonderful', 'hotel', 'superb', 'servicethe', 'rate', 'fair', ' ', 'breakfast', 'good', 'back', 'april']",4.0
"['great', 'locationvalue', 'moneyclean', 'roomsthe', 'staff', 'helpful', 'courteousoverall', 'value', 'money', 'good', 'clean', 'property']",4.0
"['great', 'hotel', 'nt', 'construction', 'going', 'next', 'door', 'would', 'given', 'highest', 'raiting', 'walk', 'capitol']",4.0
"['chose', 'come', 'back', 'anniversary', 'overnight', 'amtrak', 'package', 'made', 'extra', 'special', 'u', 'thank']",5.0
"['convenient', 'museum', 'place', 'interest', ' ', 'great', 'hockey', 'team', 'great', 'baseball', 'team']",5.0
"['looking', 'convenient', 'location', 'good', 'value', 'comfort']",4.0
"['excellent', 'service', 'staff', 'extra', 'comfortable', 'bed', 'spotless', 'great', 'location', 'near', 'union', 'station', 'great', 'value']",5.0
"['room', 'clean', 'bed', 'extremely', 'comfortable', 'staff', 'attentive', 'great', 'location']",5.0
"['great', 'staff', 'clean', 'health', 'center', 'little', 'tight', 'adequate', 'cardio']",5.0
"['complaint', 'staff', 'courteous', 'helpful', 'room', 'excellent', 'definitely', 'stay', 'next', 'trip', 'dc']",5.0
"['great', 'location', 'helpful', 'staff', 'clean', 'beautiful', 'astoundingly', 'affordable']",5.0
"['unfortunate', 'illness', 'stay', 'staff', 'helpful', 'made', 'unpleasant', 'situation', 'better']",5.0
"['stayed', 'one', 'night', 'room', 'smallside', 'comfortable', 'real', 'hd', 'tv', 'signal', 'nice', 'perk', 'great', 'value', 'location']",4.0
"['request', 'larger', 'room', 'next', 'time', 'however', 'nice', 'location', 'clean', 'plan', 'returning', 'next', 'time']",4.0
"['looking', 'great', 'venue', 'access', 'capitalwashington', 'mall', 'museum', 'union', 'station', 'etc', 'spot']",4.0
"['hotel', 'pleasant', 'cosy', 'room', 'great', 'value', 'staff', 'accommodating', 'requirement', 'thank', 'natalie', 'sandeep']",4.0
"['staff', 'friendly', 'helpful', 'great', 'location', 'sightseeing', 'unique', 'hotel', 'great', 'experience']",5.0
"['price', 'bad', 'option', 'many', 'good', 'hotel', 'dc', 'interior', 'nt', 'style', 'fairly', 'nicely', 'done']",3.0
"['great', 'hotel', 'wonderful', 'location', 'excellent', 'value']",4.0
"['nice', 'hotel', 'convenient', 'location', 'friendly', 'attentive', 'staff']",5.0
"['beautifully', 'apportioned', 'hotel', 'luxury', 'amenity', 'matching', 'service']",5.0
"['room', 'small', 'cracker', 'box']",2.0
"['great', 'location', 'nice', 'room', 'would', 'stay', 'liked', 'tv', 'mirror', 'bathroom']",5.0
"['nice', 'hotel', 'professional', 'front', 'desk', 'enjoyed', 'stay', 'thank']",5.0
"['great', 'location', 'heart', 'dc', 'exceptional', 'service', 'excellent', 'brunch', 'excellent', 'wine', 'unbelieveable', 'attention', 'detail']",5.0
"['fabulous', 'suite', 'terrific', 'service', 'great', 'food', 'ca', 'nt', 'ask']",5.0
"['service', 'quality', 'hotel', 'unmatched', 'certainly', 'make', 'hotel', 'choice', 'visit', 'dc']",5.0
"['hotel', 'beautiful', 'room', 'nicely', 'appointed', 'hotel', 'convenient', 'attraction', 'mall']",5.0
"['light', 'friendly', 'loved']",4.0
"['stayed', '2', 'night', 'june', 'business', 'good', 'location', 'large', 'well', 'appointed', 'room', 'pleasant', 'helpful', 'staff']",4.0
"['nice', 'little', 'comfortable', 'place', 'stay', 'dc', 'personable', 'staff']",5.0
"['crutch', 'visit', 'dc', 'staff', 'could', 'nt', 'helpful', ' ', 'always']",5.0
"['100', 'hotel', 'stayed', 'dog', 'welcoming']",4.0
"['room', 'spacious', 'staff', 'front', 'desk', 'courtesy', 'helpful', 'good', 'hotel']",5.0
"['great', 'hotel', 'great', 'location', 'great', 'staff']",5.0
"['staff', 'friendly', 'helpful', ' ', 'location', 'awesome', 'comfy', 'bed']",5.0
"['fantastic', 'hotel', 'heart', 'dupont', 'circle', 'staff', 'fantastic', 'extremely', 'helpful', 'convenient', 'metro']",5.0
"['wonderful', 'experience', 'every', 'way', 'wish', 'could', 'stayed', 'another', 'week']",5.0
"['great', 'hotel', 'terrific', 'staff', 'wonderful', 'room', 'pleasant', 'experience', 'return']",5.0
"['fantastic', 'location', 'great', 'staff', 'always', 'stay', 'business', 'dc', 'happy', 'recommend']",5.0
"['perfect', 'location', 'dc', 'first', 'trip', 'room', 'clean', 'cool', 'service', 'excellent', 'nice', 'bar', 'large', 'patio', 'area', 'dining', 'boozing']",5.0
"['super', 'nice', 'staff', 'really', 'cool', 'decor', 'room', 'great', 'location', 'would', 'definitely', 'stay']",5.0
"['great', 'location', 'friendly', 'helpful', 'staff', 'nicesized', 'room', 'good', 'lounge', 'bar', 'food']",4.0
"['blast', ' ', 'especially', 'loved', 'bubbly', 'hour', 'complete', 'oversized', 'jenga', 'totally', 'fun', 'hopping', 'place', ' ', 'perfect', 'location']",5.0
"['ideal', 'location', 'attentive', 'staff', 'fun', 'hotel', 'would', 'definitely', 'recommend']",5.0
"['could', 'play', 'basketball', 'main', 'room', 'bathroom', 'claustrophobic', 'excellent', 'experience']",4.0
"['fun', 'hotel', 'nice', 'breakfast', 'nice', 'vibe', 'cool', 'light']",5.0
"['safe', 'area', 'great', 'friendly', 'helpful', 'staff', 'far', 'metro', 'could', 'nt', 'ask', 'better', 'place', 'visit', 'helix', 'dc']",5.0
"['experienced', 'personalized', 'customer', 'service', 'hotel', 'room', 'exceptional', 'highly', 'recommend', 'stay', 'dc', 'area']",5.0
"['lot', 'lot', 'funwonderfully', 'decorated', 'exciting', 'great', 'service', 'friendly', 'staff', 'hotel', 'room', 'trendy', 'fun', 'sexy']",5.0
"['staff', 'nt', 'amazing', 'room', 'nice', 'lobby', 'bit', 'construction']",4.0
"['great', 'funky', 'decor', 'friendly', 'accommodating', 'staff']",5.0
"['looked', 'last', 'week', 'dc', 'selected', 'used', 'ta', 'throught', 'world', 'never', 'disappointed']",5.0
"['impressed', 'room', 'spacious', 'modern', 'comfortable', 'clean', 'like', 'perk']",5.0
"['perfect', 'place', 'stuck', 'business', 'dc', 'island', 'volcano', 'eruption', '\n', 'original', ' ', 'clean', 'design', 'perfect', 'welcome']",5.0
"['easy', 'checkin', 'valet', 'parking', 'modern', ' ', 'simple', 'decoration', 'room', 'unique', 'ecofriendly']",5.0
"['loved', 'hotel', 'lot', 'color', 'date', 'vine', 'hour', 'every', 'kimpton', 'hotel', '5', '6']",5.0
"['helix', 'great', 'cool', 'neighborhood', 'hot', 'bar', 'super', 'service', 'go', 'back']",4.0
"['nice', 'hotel', '\n', 'extravagant', '\n', 'smart', 'host', '\n', 'nice', 'food', '\n', 'good', 'position', 'walk', 'dc', 'good', 'connection', 'metro', '\n', 'wolud', 'always', 'come', 'back']",4.0
"['great', 'hotel', '\n', 'perfectly', 'situated', '\n', 'plenty', 'nice', 'resterants', 'close']",4.0
