text,ratings.overall
"['traveled', 'family', 'happy', 'find', 'nicely', 'decorated', 'room', 'microwave', 'refridg', 'also', 'close', 'meijer', 'grocery', 'store']",4.0
"['great', 'service', 'front', 'desk', 'wonder', 'andy', 'staff', 'prepairs', 'best', 'sundower', 'best', 'hotel', 'first', 'class', 'service']",5.0
"['paid', '50', 'buck', 'priceline', 'room', 'clean', 'bed', 'comfortable']",3.0
"['wife', 'stay', 'hotel', 'couple', 'time', 'year', 'always', 'enjoy', 'big', 'room', 'friendly', 'staff']",4.0
"['room', 'huge', 'super', 'nice', 'staff', 'amazing', 'saved', 'u', 'sheraton', 'lost', 'reservation', 'full']",5.0
"['bed', 'great', 'tv', 'great', 'love', 'atmosphere', 'homey']",4.0
"['little', 'bit', 'pricy', 'enjoyed', 'amenity', 'value', 'dollarjust', 'bit', 'overpriced', 'would', 'however', 'stay']",4.0
"['tired', 'room', 'several', 'block', 'convention', 'center', 'hotel', 'used', 'day', 'inn', 'nuf', 'said']",2.0
"['felt', 'comfortable', 'staff', 'immediately', 'wonderful', 'room', 'clean', 'well', 'lit', 'quiet', 'great', 'view']",5.0
"['great', 'location', 'convenient', 'downtown', 'indianapolis', 'hotel', 'clean', 'comfortable', 'staff', 'friendly', 'helpful']",5.0
"['average', 'hotel', 'good', 'sleep', 'nice', 'staff', 'great', 'older', 'building', 'would', 'stay']",4.0
"['booked', 'great', 'price', 'service', 'friendly', 'accommodating', 'room', 'clean', 'quiet', 'new', 'carpet', 'great', 'value', 'price']",5.0
"['basic', 'interstate', 'hotel', 'convenient', 'location', 'relatively', 'inexpensive', 'dated', 'clean', 'expections', 'met', 'none', 'exceeded']",3.0
"['enjoyed', 'stay', 'bed', 'large', 'comfortable', 'room', 'clean', 'staff', 'friendly']",4.0
"['pleasent', 'experience', 'room', 'clean', 'everything', 'senior', ' ', 'handicapped', 'need']",5.0
"['safe', 'neighborhood', 'clean', 'room', 'friendly', 'staff', 'convenient', 'location']",1.0
"['huge', 'bed', 'comfy', '\n', 'loved', 'breakfast', 'bar', '\n', 'staff', 'friendly', 'haelpful', '\n', 'look', 'forward', 'next', 'stay']",5.0
"['happy', 'stay', 'laquinta', 'treated', 'five', 'star', 'quest', 'two', 'star', 'price', 'definately', 'stay', 'laquinta']",5.0
"['pleasant', 'stay', 'king', 'room', 'pleasantly', 'surprised', 'comfortable', 'bed', 'courteous', 'staff']",5.0
"['convenient', 'longterm', 'car', 'parking', '24', 'hr', 'shuttle', 'service', 'ind', 'airport', 'clean', 'comfortable', 'room', 'nourishing', 'breakfast', 'decent', 'coffee']",4.0
"['friendly', 'staff', 'great', 'price', 'comfortable', 'room', 'new', 'flatscreen', 'tv', 'crystal', 'clear', 'cable']",5.0
"['new', 'experience', 'couteous', 'professional', 'staff', 'attentive', 'room', 'nice', 'well', 'appointed', '\n', 'good', 'breakfast', 'well']",5.0
"['free', 'food', 'beverage', 'helped', 'save', 'money', 'staff', 'friendly', 'fun', 'around']",5.0
"['beautiful', 'airport', 'hotel', 'would', 'stay', 'anytime', 'got', 'great', 'rate', 'hotel', 'hotwire', 'well']",5.0
"['great', 'hotelvery', 'date', 'room', 'service', 'easy', 'parking', 'clean', 'courteous', 'staff', 'pool', 'average', 'appreciated', 'great', 'value', 'money']",5.0
"['stayed', 'hotel', 'prior', 'morning', 'flight', 'excellent', 'value', 'stayed', 'hotel', 'several', 'time', 'always', 'pleased']",5.0
"['stay', 'awsome', 'upgraded', 'suite', 'sushimi', 'bud', 'light']",5.0
"['really', 'nice', 'room', 'comfortable', 'hotel', 'friendly', 'staff', 'good', 'location', 'traveling', 'indy', 'return', 'hotel']",5.0
"['okay', 'hotel', 'price', 'right', 'expensive', 'online', 'book', 'priceline']",5.0
"['staff', 'excellant', 'loved', 'pool', 'bed', 'kinda', 'uncomfortable', 'outdated', 'carpet', 'elavator']",5.0
"['nicely', 'renovated', 'clean', 'hotel', 'friendly', 'staff', 'bed', 'seemed', 'bit', 'hard', 'maybe', 'used', 'overall', 'great', 'hotel']",4.0
"['stay', 'business', 'good', 'value', 'clean', 'dated', 'nice', 'pool', 'hot', 'tub', 'wireless', 'connection', 'unusably', 'slow']",3.0
"['great', 'hotel', 'went', 'one', 'night', 'end', 'staing', '2', 'night', 'staff', 'friendly', 'room', 'clean', 'food', 'great']",5.0
"['hotel', 'many', 'time', 'like', 'close', 'meeting', 'location', 'nice', 'people', 'easy', 'get']",4.0
"['great', 'location', 'i465', 'quiet', 'nicely', 'kept', 'hotel', 'room', 'clean', 'comfy', 'quick', 'checkin', 'friendly', 'staff']",4.0
"['nice', 'extremely', 'clean', 'money', 'great', 'value']",5.0
"['staff', 'wonderful', 'well', 'extremely', 'clean', ' ', 'went', 'far', 'sending', 'toothpaste', '1100', 'pm', 'thanks', 'great', 'stay']",5.0
"['checked', 'friday', 'afternoon', '400', 'pm', 'service', 'great', 'breakfast', 'wonderful', 'room', 'perfect', 'back', 'thank']",5.0
"['conseco', 'fieldhouse', 'circle', 'center', 'hard', 'rock', 'friendly', 'staff', 'shuttle', 'upon', 'request', 'iu', 'hospital']",4.0
"['average', 'hotel', 'good', 'downtown', 'location', 'could', 'renovation', 'soon', ' ', 'clean', 'good', 'price']",3.0
"['microtel', 'good', 'value', 'travel', 'interested', 'place', 'spend', 'night', 'comfortably', 'microtel', 'provides']",4.0
"['good', 'deal', 'money', 'room', 'clean', 'comfortable', 'location', 'close', 'destination', 'staff', 'extremely', 'courtious']",4.0
"['stay', 'time', 'indianapolis', 'love', 'everything', 'particularly', 'impressed', 'dawn', 'friendliness']",5.0
"['nice', 'hotel', 'friendly', 'staff', 'loved', 'room', 'location', 'excellent', 'everyone', 'friendly']",5.0
"['stayed', 'one', 'night', 'room', 'large', 'wifi', 'worked', 'breakfast', 'adequate', 'good', 'value', 'place', 'sleep']",4.0
"['would', 'better', 'sleeping', 'tub', ' ', 'matress', 'terrible', 'great', 'room', 'great', 'price']",4.0
"['love', 'microtel', 'upgrade', 'linen', 'would', 'perfect', 'miranda', 'guest', 'service', 'always', 'friendly', 'efficient', 'time', 'stay']",4.0
"['make', 'showjng', 'bit', 'wear', 'still', 'decently', 'price', 'night', 'stay', 'close', 'i70']",4.0
"['wyndham', 'member', 'never', 'stayed', 'microtel', 'inn', 'impressed', 'value', 'terrific', 'night', 'sleep']",5.0
"['quality', 'towel', 'need', 'updated', 'water', 'pressure', 'poor', 'refridgerator', 'extremely', 'dirty']",3.0
"['would', 'like', 'thank', 'staff', 'always', 'provide', 'excellent', 'stay', 'friend', 'recommend', 'hotel', 'ever', 'possible']",5.0
"['fancy', 'clean', 'comfortable', 'restaurant', 'right', 'next', 'door']",4.0
"['hotel', 'clean', 'neat', 'staff', 'friendly', 'helpful', 'great', 'great', 'value']",4.0
"['clean', 'hotel', 'comfortable', 'bed', 'kid', 'liked', 'biscuit', 'gravy', 'breakfast']",5.0
"['stay', 'perfect', 'staff', 'went', 'oh', 'way', 'accommodate', 'u', '\n', 'highly', 'recommend', 'hotel', 'god', 'value']",4.0
"['stay', 'laquinta', 'relaxing', 'room', 'immaculate', 'staff', 'professional', 'stay']",5.0
"['nothing', 'exceptional', 'la', 'quinta', 'think', 'la', 'quinta', 'chain', 'pretty', 'good', 'value', 'pretty', 'sure', 'bet']",3.0
"['price', 'right', 'staff', 'great', 'clean', 'quiet', 'le', 'fifteen', 'minute', 'downtown', 'one', 'complaint']",5.0
"['stayed', 'one', 'night', 'bowling', 'tournament', 'room', 'clean', 'staff', 'friendly', 'close', 'plenty', 'food', 'store']",4.0
"['wife', 'spent', '1', 'night', 'september', 'rm', '124', 'clean', 'fairly', 'new', 'carpet', 'nice', 'king', 'bed', 'clean', 'bathroom', '\n', 'great', 'value', '50', 'night']",4.0
"['like', '2star', '25', 'would', 'stay', 'discounted', 'rate', 'room', 'kind', 'mustysmokey']",3.0
"['yuck', 'say', ' ', 'place', 'filthy', 'staff', 'unfriendly', 'never', 'stay', 'another', 'la', 'quinta', 'ever']",1.0
"['nice', 'large', 'room', 'good', 'pool', 'spa', 'exercise', 'facility', 'love', 'lobby', 'morning', 'cofffee', 'bar', 'bfast', 'included', 'decent', 'room', 'service']",5.0
"['service', 'great', 'room', 'showing', 'age', 'bathroom', 'outdated']",3.0
"['nice', 'people', 'great', 'view', 'safe', 'area', 'lot', 'dining', 'shopping', 'option', 'need']",5.0
"['nice', 'place', 'good', 'location', 'near', 'shopping', 'food', 'choice']",4.0
"['beautiful', 'facility', ' ', 'friendly', 'staff', ' ', 'little', 'noisy', 'room', ' ', 'bed', 'terrible', ' ', 'linen', 'nice', ' ', 'mattress', 'need', 'replaced']",3.0
"['never', 'stayed', 'anywhere', 'felt', 'welcome', 'appreciate', 'wonderful', 'service', 'thank']",5.0
"['beautiful', 'room', ' ', 'large', 'great', 'view', 'flat', 'screen', 'tv', 'feather', 'pillow', 'top', 'bed', 'pleasant', 'staff', 'overall', 'nice', 'stay']",5.0
"['nice', 'hotel', 'newer', 'marriott', 'clean', 'soft', 'bed', '\n', 'nice', 'poolspa', 'area', 'great', 'location', 'next', 'upscale', 'mall', 'plenty', 'restaraunts']",4.0
"['bellman', 'greets', 'warm', 'smile', 'lobby', 'grand', 'staff', 'well', 'trained', '\n', 'room', 'elegant', '\n', 'stay', 'delight']",5.0
"['nice', 'hotel', 'great', 'service', 'location', 'turner', 'bar', 'excellent', 'would', 'highly', 'recommend']",5.0
"['friendly', 'helpful', 'staff', 'nice', 'clean', 'room', 'comfortable', 'bed', 'back']",5.0
"['great', 'staff', 'large', 'room', 'excellent', 'beer', 'scotch', 'selection', 'bar', 'food', 'exceptional', 'kyle', 'bartender', 'outstanding']",5.0
"['ca', 'nt', 'say', 'enough', 'great', 'service', 'carmel', 'four', 'point', 'especially', 'impressed', 'kyle', 'served', 'u', 'bar']",5.0
"['kyle', 'bartender', 'nice', 'helpful', 'food', 'great', 'manager', 'zach', 'also', 'nice']",5.0
"['kyle', 'bartender', 'great', 'job', 'making', 'everyone', 'feel', 'welcome', 'recommend']",5.0
"['kyle', 'bar', 'entertaining', 'made', 'everyone', 'comfortable']",4.0
"['excellent', 'service', 'kyle', 'entertained', 'u', 'watching', 'ball', 'game', 'clever', 'conversation']",4.0
"['update', 'hotel', 'four', 'point', 'fall', 'short', 'new', 'item', 'mixed', 'room', 'old', 'worse', 'bed', 'far', 'hotel']",2.0
"['would', 'stay', 'hotel', 'nice', 'ceiling', 'room', 'could', 'painted', 'nt', 'effect', 'stay']",4.0
"['value', 'overall', 'comfort', 'good', 'staff', 'management', 'fine', 'night', 'clerk', 'needed', 'additional', 'training']",4.0
"['nice', 'hotel', 'friendly', 'staff', 'always', 'stay', 'hotel', 'area', 'convenient', 'freeway', 'eatery']",4.0
"['hotel', 'showed', 'amazing', 'hospitality', 'hectic', 'period', 'absolutely', 'reccomemd', 'hotel']",5.0
"['clean', 'room', 'comfortable', 'bed', 'bedding', 'prompt', 'courteous', 'staff', 'great', '24', 'hr', 'pool', 'room']",5.0
"['pool', 'always', 'clean', 'warmfriendly', 'staffgood', 'locationgreat', 'stay']",4.0
"['thomas', 'rogers', 'chicago', 'staff', 'helpful', 'room', 'clean', 'love', 'safe', 'room', 'stay', 'agian']",5.0
"['place', 'nice', 'everything', 'classy', 'price', 'really', 'ca', 'nt', 'beat', 'stay']",5.0
"['hotel', 'lobby', 'beautiful', 'customer', 'service', 'great', 'cleaning', 'service', 'horrible']",4.0
"['located', 'downtown', 'next', 'everything', 'nice', 'updated', 'decor', 'easy', 'access', 'parking', 'u', 'nt', 'want', 'valet', 'would', 'definitely', 'stay']",5.0
"['two', 'night', 'stay', 'comfortable', 'quiet', 'come', 'back', 'enjoyed', 'fridge', 'room']",5.0
"['great', 'location', 'nicer', 'renovation', 'complete']",4.0
"['great', 'location', 'helpful', 'staff', 'nice', 'bar', 'yeah', 'lot', 'construction']",4.0
"['clean', 'nicely', 'appointed', 'room', 'seemed', 'lacking', 'staff', 'check', 'lot', 'noise', 'room', 'hotel', 'construction']",3.0
"['stayed', 'week', 'one', 'hotel', 'anything', 'le', 'best', 'close', 'many', 'great', 'restaurant', 'attraction']",5.0
"['nice', 'experince', 'much', 'say', 'another', 'hyatt', 'regency', 'super', 'nice', 'fitness', 'center']",4.0
"['10', 'extra', 'high', 'speed', 'internet', 'around', '23', 'parking', 'hotel', 'class', 'charge', 'internet']",4.0
"['advertised', 'good', 'staffgood', 'service', 'beat', 'location']",4.0
"['hyatt', 'downtown', 'indy', 'worth', 'money', 'suggest', 'westin', 'downtown', 'marriott', 'downtown', 'well', 'located']",2.0
"['around', 'great', 'hotel', 'room', 'clean', 'staff', 'friendly']",5.0
"['fine', 'hotel', 'right', 'freeway', 'bad', 'noise', 'night', 'judging', 'hotelnice', 'judging', 'amount', 'sleepnot']",4.0
"['nice', 'big', 'room', 'comfortable', 'bed', 'good', 'basic', 'breakfast', 'morning', 'close', 'event', 'convention', 'center']",4.0
"['love', 'fresh', 'new', 'look', 'clean', ' ', 'spacious', 'room', 'comfortable', 'bed', 'friendly', 'staff']",5.0
"['stayed', 'property', 'recent', 'business', 'trip', 'staff', 'courteous', 'room', 'clean', 'comfortable', 'would', 'recommend', 'business', 'travel']",5.0
"['town', 'work', 'hotel', 'great', 'location', 'going', 'see', 'colt', 'staff', 'pleasant', 'room', 'clean']",4.0
"['good', 'clean', 'place', 'full', 'nice', 'employee']",4.0
"['property', 'well', 'beautiful', 'well', 'maintained', 'staff', 'professional', 'courteous', 'back']",5.0
"['great', 'hampton', 'good', 'location', 'brand', 'new', 'building', 'close', 'airport']",5.0
"['think', 'good', 'hotel', 'stay', 'nothing', 'stand', 'mind', 'good', 'thing', 'good', 'thing']",4.0
"['would', 'exepect', 'hilton', 'great', 'location', 'plenty', 'dining', 'option', 'around', 'circle', 'center', 'mall', 'right', 'front', 'door']",4.0
"['hotel', 'great', 'location', 'downtown', 'view', 'top', 'floor', '19', 'hotel', 'great', 'good', 'visit', 'valet', 'service', 'mediocre']",5.0
"['great', 'location', 'clean', 'room', 'friendly', 'helpful', 'staff', 'able', 'get', 'great', 'advance', 'purchase', 'price']",5.0
"['location', 'great', 'room', 'big', 'little', 'outdated', 'overall', 'nice', 'stay', 'would', 'stay']",4.0
"['topnotch', 'hotel', 'everything', 'clean', 'updated', 'spacious', 'room', 'perfect', 'u', 'traveling', '2', 'kid', '6']",5.0
"['remolding', 'done', 'place', 'look', 'great', 'restaruant', 'good']",5.0
"['nice', 'place', 'great', 'value', 'breakfast', 'ok', 'staff', 'friendly', ' ', 'pillow', 'best', 'would', 'stay']",4.0
"['always', 'stay', 'price', 'value', 'ca', 'nt', 'find', 'better', 'great', 'breakfast', 'room', 'always', 'clean']",5.0
"['great', 'value', 'clean', 'room', 'nice', 'pool', 'good', 'breakfast', 'nice', 'workmanship', 'would', 'stay', 'sure']",5.0
"['hotel', 'clean', ' ', 'spacious', 'saff', 'pleasant', ' ', 'accommodating', 'stay', 'wonderful', 'experience', ' ', 'breakfast', 'delicious', 'starting', 'busy', 'day']",4.0
"['hotel', 'easy', 'get', 'staff', 'friendly', 'hotel', 'room', 'clean', 'would', 'definitely', 'recommend', 'hotel']",5.0
"['good', 'breakfast', 'easy', 'location', 'everything', 'stayed', 'indy', '500', 'good', 'price', 'easy', 'get', 'track']",4.0
"['nice', 'hotel', 'stay', 'beautiful', 'lobby', 'extremely', 'nice', 'staff', 'continental', 'breakfast', 'nice', 'amenity', 'good', 'hour']",4.0
"['tip', 'guideline', 'area', 'visited', 'acceptable', 'break', '\n', 'fast', 'could', 'extended', 'one', 'half', 'hour']",4.0
"['nice', 'relaxing', 'stay', 'quiet', 'room', 'nice', 'refrigerator', 'microwave', 'present']",5.0
"['pleased', 'facility', 'checkin', 'speedy', 'staff', 'courteous', 'room', 'rest', 'hotel', 'common', 'area', 'well', 'kept']",5.0
"['clean', 'nice', 'soft', 'bed', 'pillow', 'great', 'airport', 'shuttle', 'service', 'would', 'stay', 'recommend', 'friend']",5.0
"['ability', 'locate', 'hotel', 'close', 'express', 'way', 'value', 'price', 'important', 'u', '\n', 'found', 'everything', 'location', 'ideal']",5.0
"['good', 'location', 'nice', 'choice', 'breakfast', 'bar', 'morning', 'clean', 'quiet', 'room', 'staff', 'worker', 'always', 'friendly', 'helpful']",5.0
"['clean', 'courteous', 'staff', 'excellent', 'customer', 'service', 'continental', 'breakfast', 'ok', 'could', 'better', 'otherwise', 'recommend', 'traveler']",4.0
"['excellent', 'service', 'friendly', 'associate', 'helpful', 'direction', 'city', '\n', 'tip', 'guideline']",5.0
"['excdellent', 'stay', 'usual', 'come', 'hotel', 'often', 'favorite', 'even', 'pool', 'tempeture', 'perfect']",5.0
"['hotel', 'staff', 'professional', 'friendly', 'trevor', 'worked', 'front', 'desk', 'extremely', 'helpful', 'great', 'place']",5.0
"['great', 'experience', 'easy', 'find', 'clean', 'room', 'friendly', 'staff', 'good', 'amenity', 'would', 'defiantly', 'stay']",4.0
"['hotel', 'one', 'cleanest', 'used', 'staff', 'attentive', 'detail', 'value', 'received', 'dollar', 'spent', 'excellent']",5.0
"['room', 'big', 'clean', 'staff', 'friendly', 'breakfast', 'great', 'pool', 'hot', 'tub', 'bonus', 'stay']",5.0
"['breakfast', 'excellent', 'staff', 'courteous', 'room', 'good', '\n', 'would', 'preferred', 'sink', 'outside', 'bathroom']",4.0
"['clean', 'room', 'nice', 'linen', 'good', 'value', 'breakfast', 'time', 'good', 'variety', 'close', 'interstate']",5.0
"['hayley', 'wonderful', 'help', 'bad', 'experience', 'hotel', 'night', 'check']",4.0
"['hotel', 'clean', 'breakfast', 'great', 'staff', 'courteous', 'helpful', 'close', 'downtown', 'right', 'expressway']",4.0
"['great', 'staff', 'great', 'price', 'perfect', 'location', 'highly', 'recommend', 'wingate', 'rockville', 'road', 'anyone', 'fantastic']",5.0
"['really', 'liked', 'hotel', 'clean', 'comfortable', 'close', 'shopping', 'dining', 'area', 'convenient', 'interstate', 'access']",5.0
"['love', 'location', 'dinner', 'great', 'staff', 'friendly', 'room', 'spacious', 'clean', 'never', 'bad', 'stay']",5.0
"['free', 'breakfast', 'free', 'dinner', 'buffet', 'free', 'wi', 'fi', 'free']",5.0
"['great', 'location', 'great', 'staff', 'great', 'room', 'great', 'loungeit', 'great']",5.0
"['ca', 'nt', 'say', 'enough', 'hotel', 'great', 'location', ' ', 'walt', 'e', 'volt', 'game', 'downtown', 'etc', 'brand', 'new']",5.0
"['beautiful', 'new', 'property', 'new', 'courtyard', 'layout', 'great', 'amenity', 'friendly', 'staff']",5.0
"['okay', '30000', 'night', 'hotel', 'said', 'clean', 'safe', 'nice', 'hotel', 'money', 'would', 'stay', 'minute']",4.0
"['free', 'breakfast', 'delicious', 'biscuit', 'gravy', 'waffle', 'coffee', 'time', 'best', 'value', 'money', 'our12', 'night', 'trip']",5.0
"['overpriced', 'clean', 'sheet', 'nt', 'fit', 'bathroom', 'needrepair', 'stool', 'quality', 'signiture', 'inn', 'pas']",1.0
"['great', 'location', 'clean', 'room', 'high', 'ceiling', 'great', 'overall', 'experience']",5.0
"['great', 'food', 'clean', 'room', 'clean', 'lobby', 'kitchen', 'necessity', 'room', '\n', 'wifi', 'kind', 'slow']",5.0
"['loved', 'hotel', 'beautiful', 'lobby', 'suite', 'furnishing', 'exquisite', 'staff', 'accomodating', 'hotel', 'lot', 'character']",5.0
"['say', 'great', 'food', 'clean', 'friendly', 'staff', 'etc', 'etc', 'definitely', 'return', 'area']",5.0
"['friendly', 'staff', 'clean', 'breakfast', 'included', 'everything', 'could', 'want', 'evening', 'happy', 'hour', 'could', 'dinner', 'definitely', 'would', 'stay']",5.0
"['stayed', 'business', 'found', 'hotel', 'comfortable', 'affordable', 'staff', 'courteous']",5.0
"['stayed', 'indianapolis', 'business', 'great', 'hotel', 'staff', 'friendly', 'room', 'clean', 'high', 'speed', 'internet', 'worked', 'great']",5.0
"['room', 'clean', 'spacious', 'however', 'closet', 'space', 'small', 'good', 'value']",4.0
"['three', 'easy', 'route', 'indianapolis', 'motor', 'speedway', 'great', 'staff', 'outstanding', 'room', 'great', 'value', 'free', 'parking', 'stay', 'downtown']",5.0
"['way', 'home', 'wdw', 'stayed', 'great', 'night', 'sleep', 'comfy', 'bed']",5.0
"['nice', 'hotel', 'little', 'pricey', 'compared', 'hi', 'express', 'also', 'complementary', 'breakfast', 'room', '132', 'discount']",5.0
"['standard', 'hgi', 'clean', 'fresh', 'newer', 'side', 'good', 'location', 'good', 'food', 'staff', 'warm', 'welcoming', 'attentive', 'need', 'customer']",4.0
"['requested', 'extra', 'pillow', '4', 'three', 'time', 'received', 'one', '712', 'hour', 'later', '\n', 'could', 'nt', 'hear', 'tv', 'sleep', 'due', 'noisy', 'heater']",2.0
"['brand', 'new', 'hotel', 'interstate', 'food', 'option', 'nearby', 'driviing', 'front', 'desk', 'nice', 'efficient', 'great', 'hotel']",5.0
"['clean', 'polite', 'staff', 'bed', 'great', '2nd', 'time', 'staying', 'sure', '3rd', 'thanks']",4.0
"['stayed', 'hotel', 'business', 'time', 'people', 'nice', 'room', 'updated', 'nice', 'clean', 'work', 'facility', 'better']",5.0
"['room', 'comfortable', 'modern', 'customer', 'service', 'impeccable', 'henry', 'great']",5.0
"['room', 'comfortable', 'air', 'conditioner', 'old', 'noisy', 'bathroom', 'tub', 'clogged']",3.0
"['room', 'clean', 'bed', 'comfy', 'location', 'perfect']",5.0
"['hotel', 'convenient', 'shopping', 'restaurant', 'expressway', 'staff', 'friendly', 'helpful']",5.0
"['got', 'room', 'thru', 'priceline', 'great', 'room', 'clean', 'convienantly', 'located', 'two', 'thumb']",5.0
"['travel', '40', 'week', 'year', 'good', 'get', ' ', 'really', 'liked', 'treated', 'kudos', 'staff', 'highly', 'recommend']",5.0
"['wow', 'great', 'location', 'service', 'clean', 'walking', 'distance', 'downtown', 'attraction', 'valet', 'parking', '27', 'weell', 'worth']",5.0
"['supper', 'chic', 'good', 'family', 'clean', 'close', 'town']",4.0
"['nice', 'quiet', 'hotel', 'downtown', 'indianapolis', 'couple', 'long', 'hair', 'sink', 'overall', 'ok', '\n', 'thing', ' ', 'bus', 'parking', 'site', 'bummer']",5.0
"['great', 'old', 'hotel', 'guest', 'room', 'comfortable', 'staff', 'accomodating', 'great', 'stay']",4.0
"['great', 'hotel', 'front', 'staff', 'helpful', 'conveniently', 'located', 'convention', 'center']",4.0
"['stay', 'wonderful', ' ', 'valet', 'service', 'room', 'quality', 'check', 'bed', 'comfortable', '\n', 'wonderful', 'time']",5.0
"['great', 'hotel', ' ', 'staff', 'awesome', 'location', 'like', 'bar', 'scene']",4.0
"['dated', 'facility', 'pleasant', 'staff', 'nothing', 'write', 'home', 'barely', 'worth', 'writing', 'review']",3.0
"['facility', 'great', 'room', 'clean', 'elevator', 'slow', 'pool', 'reminds', 'morgue']",4.0
"['good', 'location', 'downtown', 'link', 'circle', 'mall', 'room', 'good', 'typical', 'layout', 'amenity']",4.0
"['never', 'complaint', 'love', 'breakfast', 'ready', 'waiting', 'u', 'morning', 'great', 'room', 'reasonable', 'rate']",5.0
"['walked', 'lobby', 'clerk', 'took', 'name', 'one', 'minute', 'room', 'key', 'way', 'beat']",5.0
"['hotel', 'easy', 'locate', 'surrounded', 'many', 'food', 'establishment', '\n', 'leslie', 'austin', '\n', 'okla', 'city', 'oklahoma']",5.0
"['first', 'room', 'reeked', 'stale', 'smoke', 'quickly', 'changed', 'room', '\n', 'breakfast', 'menu', 'limited', 'eat']",3.0
"['hotel', 'indianapolis', 'speed', 'channel', '\n', 'breakfast', 'area', 'small', '\n', 'hallway', 'smell', 'bad', '\n', 'room', 'clean']",2.0
"['night', 'time', 'desk', 'clerk', 'bit', 'flippant', 'free', 'parking', 'trip', 'took', 'shuttle', 'airport', 'great', 'deal']",4.0
"['room', 'clean', 'staff', 'wonderful', 'lassandra', 'breakfast', 'chef', 'great']",4.0
"['would', 'love', 'stay', 'great', 'hotel', 'awesome', 'breakfast', 'simply', 'great']",5.0
"['nice', 'hotel', 'great', 'workout', 'room', 'healthy', 'breakfast', 'want', 'thanks', 'lassandra', 'everyone', 'nice', 'attentive']",5.0
"['really', 'nice', 'hotel', 'lassandra', 'make', 'great', 'omelet', 'morning', 'staff', 'friendly', 'nice', 'experience', 'way', 'around']",4.0
"['always', 'best', 'part', 'embassy', 'stay', 'breakfastand', 'lassandra', 'friendly', 'made', 'awesome', 'omelet']",5.0
"['fantastic', 'stay', ' ', 'great', 'service', 'throughout', 'business', 'conference', 'breakfast', 'offered', 'morning', 'lassandra', 'exceptional']",5.0
"['cook', 'lassandra', 'camprell', 'provides', 'excellent', 'service', 'always', 'cheerful', 'go', 'way', 'accommodate', 'u', 'love']",4.0
"['really', 'enjoyed', 'continental', 'breakfast', 'lassandra', 'great', 'cook', 'pancake', 'omelet', 'delicious', 'get']",4.0
"['great', 'breakfast', '\n', 'lassandra', 'made', 'cook', 'order', 'breakfast', 'amazing']",5.0
"['manager', 'reception', 'cooked', 'order', 'breakfast', 'fabulous']",5.0
"['hotel', 'clean', 'room', 'well', 'appointed', 'decent', 'value', '\n', 'lassandra', 'cook', 'madetoorder', 'breakfast', 'wonderful']",4.0
"['especially', 'enjoyed', 'breakfast', 'service', 'provided', 'lassandra', 'friendly', 'looked', 'forward', 'seeing', 'smiling', 'face', 'morning']",4.0
"['hotel', 'room', 'floor', 'stained', 'bar', 'attendant', 'left', 'early', 'backup', 'hour']",4.0
"['stayed', 'week', 'ago', 'bed', 'terrible', 'infestation', 'bedbug', 'gross']",1.0
"['sure', 'spelling', 'last', 'name', 'great', 'worked', 'alone', 'always', 'greeted', 'everyone', 'smile']",4.0
"['everything', 'nice', 'forget', 'give', 'tea', 'bag', 'one', 'morning', 'room', 'overall', 'nice']",5.0
"['nice', 'stay', 'hotel', 'stay', 'lot', 'place', 'nt', 'wingate', 'may', 'check', 'little']",4.0
"['first', 'room', 'put', 'u', 'smelled', 'like', 'baby', 'diaper', 'told', 'young', 'lady', 'desk', 'moved', 'u', 'another', 'room', 'nice']",4.0
"['busy', 'pool', 'weekend', 'great', 'customer', 'service', 'price', 'bad', 'looking']",5.0
"['hotel', 'staff', 'went', 'norm', 'make', 'stay', 'exceptional', 'great', 'stay', 'willstay', 'always']",5.0
"['long', 'term', 'guest', '\n', 'wonderful', 'service', 'staff', 'room', '\n', 'always', 'stay']",5.0
"['clean', 'quiet', 'staff', 'welcoming', 'friendly', 'easily', 'access', 'freeway']",4.0
"['highlight', 'nice', 'breakfast', 'great', 'pool', 'cleanliness', 'comfort', 'good', 'location']",4.0
"['great', 'place', 'friendly', 'helpful', 'staff']",5.0
"['newer', 'hampton', 'offering', 'best', 'hampton', 'model', 'built', 'around']",5.0
"['clean', ' ', 'comfort', 'room', 'excellent', 'morning', 'buffet', 'outside', 'noise', 'comfortable', 'night', 'rest']",3.0
"['great', 'placed', 'stay', 'downtown', 'indythe', 'room', 'large', 'bed', 'extremely', 'comfortable', 'great', 'location', 'great', 'service']",5.0
"['friendly', 'outgoing', 'describes', 'staff', 'completely', 'satisfying', 'describes', 'facility']",5.0
"['hillarymills', 'sweet', 'helpful', 'great', 'room', ' ', 'wish', 'meet', 'people', 'like']",4.0
"['typical', 'okay', 'drury', 'experience', 'room', 'smelled', 'cigarette', 'smoke', 'dingy', 'side', 'food', 'trough', 'full', 'plentiful', 'internet', 'good']",3.0
"['location', 'convent', 'going', 'place', 'comming', 'back', 'hotel', 'kick', 'back', 'time', 'food', 'always', 'great']",5.0
"['great', 'hotel', 'nice', 'area', 'indianapolis', 'great', 'city', '\n', 'clean', 'room', 'nice', 'breakfast', 'nice', 'staff']",5.0
